F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_28_717.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_28_717.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_28_717.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_28_784.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_28_784.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_28_784.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_28_854.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_28_854.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_28_854.jpg,0,0.4,0,30.03839
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_28_926.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_28_926.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_28_926.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_28_995.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_28_995.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_28_995.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_069.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_069.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_069.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_140.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_140.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_140.jpg,0,0.4,0,30.03836
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_207.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_207.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_207.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_281.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_281.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_281.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_353.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_353.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_353.jpg,-0.15,0.4,0,30.03234
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_421.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_421.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_421.jpg,-0.35,0.4,0,30.01161
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_493.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_493.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_493.jpg,0,0.4,0,30.03592
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_565.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_565.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_565.jpg,0,0.4,0,30.03801
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_637.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_637.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_637.jpg,0,0.4,0,30.03825
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_707.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_707.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_707.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_777.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_777.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_777.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_848.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_848.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_848.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_921.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_921.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_921.jpg,0,0.4,0,30.03839
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_29_993.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_29_993.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_29_993.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_065.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_065.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_065.jpg,0,0.4,0,30.03836
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_137.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_137.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_137.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_208.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_208.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_208.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_282.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_282.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_282.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_352.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_352.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_352.jpg,0,0.4,0,30.03839
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_420.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_420.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_420.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_493.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_493.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_493.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_567.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_567.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_567.jpg,-0.2,0.4,0,30.02795
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_639.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_639.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_639.jpg,-0.4,0.4,0,30.00568
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_709.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_709.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_709.jpg,0,0.4,0,30.03517
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_781.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_781.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_781.jpg,0,0.4,0,30.03785
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_852.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_852.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_852.jpg,0,0.4,0,30.0383
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_922.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_922.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_922.jpg,0,0.4,0,30.03835
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_30_992.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_30_992.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_30_992.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_064.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_064.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_064.jpg,0,0.4,0,30.03844
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_130.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_130.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_130.jpg,0,0.4,0,30.03836
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_204.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_204.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_204.jpg,0,0.4,0,30.03836
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_275.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_275.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_275.jpg,0,0.4,0,30.03839
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_348.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_348.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_348.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_417.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_417.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_417.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_487.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_487.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_487.jpg,0,0.4,0,30.03839
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_557.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_557.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_557.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_626.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_626.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_626.jpg,0,0.4,0,30.0384
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_698.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_698.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_698.jpg,0,0.4,0,30.03836
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_768.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_768.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_768.jpg,0,0.4,0,30.03837
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_837.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_837.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_837.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_905.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_905.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_905.jpg,0,0.4,0,30.03836
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_31_972.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_31_972.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_31_972.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_32_040.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_32_040.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_32_040.jpg,0,0.4,0,30.03838
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_32_109.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_32_109.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_32_109.jpg,-0.1,0.4,0,30.03575
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_32_180.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_32_180.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_32_180.jpg,0,0.4,0,30.03398
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_32_247.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_32_247.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_32_247.jpg,0,0.4,0,30.03841
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_32_314.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_32_314.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_32_314.jpg,0,0.4,0,30.03821
F:\474 sim\beta_simulator_windows\IMG\center_2023_04_17_02_28_32_385.jpg,F:\474 sim\beta_simulator_windows\IMG\left_2023_04_17_02_28_32_385.jpg,F:\474 sim\beta_simulator_windows\IMG\right_2023_04_17_02_28_32_385.jpg,0,0.4,0,30.03834
